,const,nn1,nn2,nn3,parts1,parts2,parts3,sm1,sm2,sm3,cat1,cat2,cat3,fft_high1,fft_high2,fft_high3,fft_low1,fft_low2,fft_low3,next1,next2
0,1.0,0.03771547144488047,-0.1591675907622351,-0.017950279877211033,0.010394259853506787,0.07745883204173959,-0.012127091252084712,0.08128061637617877,0.07295909550898833,-0.10391744836042598,-0.15309310892394848,-5.7376469803205154e-18,-2.1684972469835583e-18,0.0576152014595531,0.09759745185537291,-0.06193979807269751,0.09195767225969011,0.059672532116341936,0.05087688648745301,-0.3618822991847992,-0.11104035377502441
1,1.0,-0.03728274186768188,0.05700670181520284,-0.04344356009798961,0.04588655642485312,0.08435599886756029,0.08114643086964009,-0.08612147329151376,0.11360411924399794,0.05201834482337238,-0.15309310892394834,8.045930060424878e-16,-3.900322519040513e-16,-0.10101433754854094,0.0943581832058587,0.007201321374016273,0.06782273677718398,-0.19478206604945214,-0.1053063032354725,-0.37031030654907227,-0.15151673555374146
2,1.0,0.03201983726037094,-0.06834446730019816,-0.1492096335349524,0.058930843621280316,0.01932453818951245,-0.1435897301823242,0.12051402653755522,-0.015166664915392869,0.07126565040856098,-0.15309310892394823,-1.5543122344752192e-15,-4.3263579307542397e-16,-0.06160648021582882,0.09616967173916224,0.05169905329987076,0.09348210283697911,-0.02557052690307382,-0.03860157494871716,-0.4441835582256317,-0.10748548805713654
3,1.0,0.06656899795754423,-0.09068434299363481,0.0826397260577272,0.058184369024474936,0.13777603561779644,0.07324493975133906,0.12307590715357972,-0.025481095382060587,0.09637565233338197,-0.15309310892394823,1.0295902237480085e-16,-2.636779683484747e-16,0.06294223104055657,0.13338902495702998,-0.07847459263485257,0.0944103968872456,0.03166108742483448,-0.03705176630273749,-0.45270559191703796,-0.14294159412384033
4,1.0,0.04049548843582283,-0.11970889537924892,0.04843668906982024,0.06301352845387664,0.11456836296186779,0.09221014002571082,0.046310594952759396,0.1088250586095283,-0.06142086182493853,-0.15309310892394823,1.0295902237480097e-16,0.0,0.006642491012634012,0.12032140982535655,-0.05854810379052766,0.08244483265974065,-0.00018554396689861308,-0.005385280180419005,-0.31923168897628784,-0.11947385966777802
5,1.0,0.10016249370236763,-0.13323715400013386,0.03748367602258418,0.0512145515763587,0.11083656524146927,-0.04038026636924741,0.1187919831884918,-0.009043082288291189,0.055796496036903204,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.09097824061137254,0.09706994414736947,-0.09579055456592372,0.0923485889935678,0.05735365001566769,0.0969411823142714,-0.42968013882637024,-0.13310249149799347
6,1.0,0.13221349300477866,-0.10920706119433421,-0.017152534486682913,0.05186835053145913,0.07315324870673572,0.004155825328912677,0.12195233376418155,-0.020624922508319307,0.08483784550377674,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.08070365361672222,0.1285552051579691,-0.03283599548054761,0.09666749137731233,-0.05407844491657733,0.003490105503770713,-0.39429566264152527,-0.11174261569976807
7,1.0,-0.08872470705575916,-0.09293336510716306,0.1000807360670418,-0.006717872867275432,0.014818353520453378,-0.24863916375618533,0.12511384896391023,-0.03576995448329695,0.11906715194827237,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.04344808984933647,0.03563023754332753,0.06909506350057693,0.09284064374937406,-0.03552493308442949,0.07356226960433465,-0.3792475759983063,-0.13335923850536346
8,1.0,-0.013340706617260807,-0.12732290966635942,-0.019633982728624193,0.02965594042644858,-0.00806092927578953,-0.25187638429972165,0.12560192354852798,-0.039508889750611294,0.12555915089056355,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.04561021562651343,0.1430158618744184,-0.07542713495616296,0.1007976667708661,-0.02809625258229667,0.012004549663430758,-0.4454786777496338,-0.1849517822265625
9,1.0,-0.003933714669390724,-0.13518280263619065,-0.02919066706642004,0.046343988910697645,0.13241977935401852,0.049333933480718496,0.11593091143633362,0.00022502353474277014,0.03216989020981276,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.08697483897630921,0.06816658088561302,-0.11489606761146536,0.09454557558293566,0.05450401084421667,0.08607610753409684,-0.40851452946662903,-0.14405301213264465
10,1.0,-0.04076695572001928,-0.16076467210073797,-0.11527967546384897,0.03851939847594719,0.011913069660588223,-0.05944365443045559,0.11127949428708134,0.013862658666345595,-0.002358312066864511,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.058678183059976435,-0.015190281185467853,-0.05647105043838713,0.08928586236642541,0.03423078086294229,0.19707475152128034,-0.33532583713531494,-0.14746832847595215
11,1.0,-0.035014178238712515,-0.1665359073166601,-0.09096409494344909,0.06100892629901976,0.13242602901054298,0.05028761692133342,0.09791419501056599,0.04536623869677841,-0.07300181008928947,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.11038759962855492,0.034134952419430466,-0.0374782975842466,0.08694688164282774,0.0960375892414379,0.09744339742078706,-0.436012327671051,-0.20152875781059265
12,1.0,0.027442127039620373,-0.03228731090157401,-0.05044598713206336,0.08177337045867271,0.12692723939998862,0.0690826397201499,0.06454932389988981,0.09764146197359802,-0.09270334372280033,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.0795125835992066,0.08365049796042918,-0.08926138211032983,0.09308718084640803,0.06144507649510045,0.031716007298352195,-0.3819985091686249,-0.15658491849899292
13,1.0,0.01383757392564465,-0.1393138980125432,0.027848441429598324,0.039595002377266486,0.026259456136300697,-0.04787825180065391,0.1254729446482389,-0.03829708371971316,0.12367779336104211,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.13163766221011494,0.044879020427504156,0.019909243474894023,0.0944280060610167,-0.06330664370154193,0.08090078691132331,-0.39788681268692017,-0.10837813466787338
14,1.0,0.11319650070627237,0.004652633450600364,0.11636769693651831,0.03709748130548232,0.11114170318253322,-0.05852538254331639,0.12644578003801224,-0.05852243542601239,0.14462995468458836,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.08159056196277989,0.09049405148358858,-0.1463454934170282,0.10303811681899604,-0.04200494408682869,0.05939614880757517,-0.2106328308582306,-0.25454917550086975
15,1.0,-0.005289847198712803,-0.05467932384231177,0.06068125941010814,0.04812933505777972,0.06799702877766603,0.012132129959842232,0.0487201128211272,0.1068482742401702,-0.06606355378833186,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.060760179997219624,0.1591915040538385,-0.02643074691435032,0.09337749095628121,-0.07520484440088568,-0.07763999181139852,-0.32388967275619507,-0.12777701020240784
16,1.0,0.031282250245564,-0.10055369524254339,-0.009870994667205618,0.05934231711935452,0.09086156267253746,0.05512326133438518,0.08492967078825153,0.07675092792449216,-0.11881787551892546,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.07021316806714163,0.08055452301911546,-0.1730828518960008,0.08888136669789401,0.06499915619359607,0.16116071405500473,-0.3901310861110687,-0.08192303776741028
17,1.0,0.09307326065635367,0.031576502862723045,-0.14780246868682007,-0.00044264016055830635,0.0767773924458628,-0.01810900231109463,0.04363194679631052,0.1108107347476491,-0.055860735406935445,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.049510509812486204,0.12067964202612079,-0.013151263418964861,0.09221402734472516,0.0517757353543739,-0.018612456424664123,-0.36156347393989563,-0.12693709135055542
18,1.0,-0.05598244797470555,-0.07062408275825657,-0.10164799839880817,0.0786313153238193,0.05757553070879994,-0.013031376021114845,0.03845688945305007,0.1212533521649039,0.11280942620234205,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.06795429096988836,0.01314760102401995,-0.05894683611092887,0.09415958628904184,0.0716734107727768,0.18322041144417053,-0.4390307664871216,-0.16375097632408142
19,1.0,-0.028255170154415893,-0.13892449764511478,-0.00024239643202951053,0.031436371448497584,0.11861441339717675,-0.04463762623605898,0.1079794156977545,0.02254778312323749,-0.02349535855758117,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.009914992972733377,0.11015553266260474,-0.08102937890335354,0.09344372904539416,0.014257056732776283,0.008670365611833927,-0.40075817704200745,-0.14503628015518188
20,1.0,0.09146102480038891,-0.11588410664607485,0.12096988211620356,0.05990574287589719,0.00026926539811022624,-0.20008931331859836,0.12630218617585576,-0.04816260960946985,0.13721307638012806,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.10465744112979991,0.12240988242323646,-0.13168187061480485,0.09808123920456686,-0.060244721912087996,0.05079502583502,-0.43693089485168457,-0.1515926569700241
21,1.0,-0.005365029855267198,-0.15373671121235807,-0.11860574765779648,0.054282347143528434,0.12623784662796875,0.0361312657599196,0.08879939150924354,0.0617285030030327,-0.09656374514003599,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.03852065352409203,0.08680046877125129,-0.06013307940972632,0.0898264091482036,-0.036229569448817174,0.041912641513196965,-0.3754975199699402,-0.17054252326488495
22,1.0,0.14913569857293515,-0.003375701626728035,0.02368209658254728,0.050830830406016866,0.11106058443821377,-0.05352099219312522,0.12545601167436168,-0.03815979960087097,0.12344682099956922,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.004804831253923756,0.15312509911393743,-0.1341161738310826,0.10200425395699775,-0.014272062261173564,-0.006636683105852967,-0.2979056239128113,-0.13943623006343842
23,1.0,-0.04311534722735506,-0.0909277518479081,-0.006028075218166759,0.061511842016987665,0.14924528514706958,0.07081725351125903,0.07802468669352693,0.07745396053674593,-0.1053378684652347,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.043024843273127784,0.10005043085258891,-0.08291736043446951,0.09251470779011817,0.024006470063933916,0.09320330710496814,-0.41075584292411804,-0.1622599959373474
24,1.0,0.05310341120707957,-0.0921975469989203,-0.0494708374289863,0.04769295198586528,0.11840040843496079,-0.06703432053847483,0.12512709216420967,-0.03585132875105654,0.11922782762918438,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.007048769891881867,0.16492646567211305,-0.14612099167478718,0.10314405731821323,0.0006632729680476103,-0.010954768917244813,-0.4045534133911133,-0.14577867090702057
25,1.0,-0.04726485081116715,-0.13192521242125801,-0.16817940257455774,0.06344263121513609,0.06960669541779733,-0.052619785530066576,0.11047831708803081,0.01606246117576041,-0.0078285317749233,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.06357604976984635,0.0752817646642215,-0.019460038152981692,0.09278258036014633,0.03704995929721143,0.09595215628358818,-0.35029903054237366,-0.13095435500144958
26,1.0,-0.06192237008014277,0.03052428235930861,-0.09458124650016535,0.057118681401126706,0.1419407533444766,0.06705588264696162,0.09206016300173248,0.05625550655340133,-0.08993639919806276,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.07161005954863298,0.06856845828200123,-0.049548107406069984,0.0865365313673631,0.01481145571492376,0.06887760749053341,-0.45551708340644836,-0.1325616091489792
27,1.0,0.09077870771576511,0.028786003722240758,0.09653429298643575,0.08453787395203165,0.09108130855520781,0.061865801405162686,0.07501876721613751,0.0811856034419795,-0.10436228245144107,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.09874879893582565,0.1523662138831872,-0.06956334391336128,0.09313290306348594,0.07391526762467483,-0.09219867403526226,-0.3678157925605774,-0.13869909942150116
28,1.0,-0.10499791615900957,0.006033209873528486,-0.13215730391558556,0.0620939953094858,0.09224716779797104,0.07384384653740565,0.027435756179162992,0.12149569004433872,-0.020293602268390172,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.07173207429586582,0.08148749266671035,-0.013696471154556317,0.08551686358127897,0.04845533539213584,0.06997653617014021,-0.40034621953964233,-0.14742609858512878
29,1.0,0.12706760921388974,-0.035778838296013346,0.08380733546641858,0.06327993317474315,0.0866825973840495,-0.07459440212788723,0.11192740557720107,0.012035446230075525,0.0022251752466701117,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.03782891804132303,0.14794958642272976,-0.05100267782215369,0.08940657860053094,-0.023883994599057615,-0.021201085144398137,-0.36383017897605896,-0.13597285747528076
30,1.0,0.09424589800132956,-0.04309598166326859,0.06472580033751353,0.056204148344020814,0.09630649991385527,-0.010303655284876102,0.09637923583764729,0.048415757965491184,-0.07842302290238443,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,0.08559491343844437,0.1404906332980957,-0.07482597855798034,0.09342842425346858,0.08032671154886913,-0.03667950539996058,-0.4211461842060089,-0.15169325470924377
31,1.0,-0.04070033138538366,-0.08720018757424615,-0.020997902619294816,0.04364159797236436,0.02817353505782179,-0.20150717462488188,0.1246105854290939,-0.032864898054818244,0.1131129590077102,-0.15309310892394823,1.0295902237480097e-16,-6.828553311075635e-17,-0.05038011188603936,0.14112748885750492,-0.009114501841919457,0.09813100584986056,-0.027965669110466787,-0.028622273828919777,-0.3618611693382263,-0.17128781974315643
32,1.0,0.09502854090732618,0.08539341274596729,-0.09266145940819297,0.0799022529962658,-0.127184052054407,-0.16216553312170437,0.11395454177988175,0.0061606603891303235,0.01707732084060742,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.07635870059728722,0.11390358684318216,0.07128465629414012,0.09471006686772285,0.045465712946694124,-0.03015168108889939,0.16440017521381378,0.1689538061618805
33,1.0,0.11979887044175022,0.08631779172050075,-0.07221406436361713,0.07979419481096614,-0.1530467941274773,0.04765031632707251,0.09047199378379245,0.05896963300136279,-0.09342957360733926,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.1261025082641351,0.11130387548746104,-0.04955432287461315,0.08922885010644048,0.11369081864358717,-0.05527681968045125,0.18969310820102692,0.3668859601020813
34,1.0,0.13027820968963386,0.05155434447885848,0.052084942209218645,0.030242255518077375,-0.10972551995055442,-0.14930174408464245,0.1263965147740233,-0.06072175667762707,0.14538039455201987,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.035201139241896474,0.03083328920270752,0.2556442294125641,0.10485538994601168,0.007336128646493757,0.04559511731291337,-0.05621444433927536,0.9196943044662476
35,1.0,0.07717474794170319,0.05523450819344439,-0.10697337963034641,0.0859302527418395,-0.11270190500479431,-0.1952228631843672,0.12232554205981691,-0.02219533681257797,0.08860623890348102,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.13214153605341114,0.005656203733677069,0.03339576848302517,0.08920040174309991,0.08748280196954186,0.13261122782779053,0.16856858134269714,0.4135932922363281
36,1.0,-0.02391435500187311,0.15601949787524025,-0.030956808798026796,0.06335455355957369,-0.08567950389581948,0.017556057910813105,0.0727559950423007,0.08370645251696139,-0.10219058301887646,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.10554551231410055,0.08808106043094971,0.13972201236365236,0.09276621722943952,-0.10239010940767194,-0.06195166422909543,0.2669612467288971,0.46167469024658203
37,1.0,0.06147427591344399,0.09351956683161562,-0.10806007049898983,0.05723762496079315,-0.11257476586131805,0.03420622466465246,0.034511198290009704,0.11708383039948905,-0.036085830245471885,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.14215159341562333,0.013926749816041237,0.06337073430256719,0.08108387180392525,0.13839615123277277,0.031650711580447355,0.20379294455051422,0.41371631622314453
38,1.0,0.13329277485725585,0.11002696813615379,0.06768161421984566,0.051777023927333264,-0.12635234879750787,0.1284960930874589,-0.05468459630344496,0.13335465537331892,0.09670876071176805,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.15566127703719318,0.06803181391340764,0.046482399667862606,0.0748619543416922,-0.21671485863716014,-0.013532529356235761,0.23362649977207184,0.38764864206314087
39,1.0,0.08070788433724053,0.05532211301536136,-0.01975472706604052,0.09360816715201256,-0.10645959984824083,-0.19278109444521696,0.11691292272538775,-0.002853575442292717,0.04002479713149005,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.13592178484366724,0.02544491083556875,0.0486885560320987,0.09373157595997275,-0.10062567552624127,0.057006655261944705,0.16206952929496765,0.40331026911735535
40,1.0,-0.023114997211468737,0.061460953492592806,-0.049593605556948576,0.03429607176225817,-0.06809601832551995,0.07276683522816972,-0.06593062659468747,0.12394317378262087,0.11192823534349382,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.13916721637618903,0.0642560440962357,-0.06812867238579329,0.07978180697677272,0.1518780563441048,-0.025527459639238453,0.34879007935523987,0.02020079828798771
41,1.0,0.08749444164097797,0.13611864076168917,-0.11799376148503855,0.07242340372840657,-0.12473160281491505,0.06790826926858458,0.018054950089830785,0.12675970604404024,0.0008231932773676242,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.02038397633234024,0.11399573429592628,0.14118663892312075,0.09102205823736961,0.03031400253209834,-0.16688104030200204,0.18794918060302734,0.353988915681839
42,1.0,0.12167909457369856,0.12007154241537617,-0.06998700373261299,0.07848991627064032,-0.11929515049441462,-0.19836443895247172,0.12186338225447248,-0.020274758953828353,0.08397771628542462,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.09528639969336236,0.10852821941763771,0.10136684959990452,0.09811965963077429,0.06857140821801816,-0.07675751620168118,0.07513134926557541,0.30096474289894104
43,1.0,0.0840783454611631,0.07080104375980645,0.10269837674399374,0.051359722774251104,-0.10916752033035511,0.031141399512243977,0.09229790906812824,0.06630977392821259,-0.11034126832317202,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.03267858484320283,0.08054065799717611,0.1978206571740569,0.09529981201148599,-0.028614607322502837,-0.1237408846290468,0.12072917819023132,0.3447478115558624
44,1.0,0.02057119711052094,-0.006120406095967561,-0.17103193777220446,0.07770590381456137,-0.10384971038647244,-0.20812436580652552,0.12442053995332553,-0.03188114495269666,0.11097055641122965,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.029421360503490104,0.09492939250280363,0.18296451702717165,0.09765174440572609,0.019560111095389972,-0.05693059192096013,0.15955226123332977,0.3440546989440918
45,1.0,-0.009679544630602152,0.07606705738644497,-0.1977871553045721,0.025977605850129166,-0.05934244554408632,0.045513719440778165,-0.060199078993203224,0.11854415835044942,0.1820413533336847,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.005046929193085635,0.03943588018476828,0.09702264155286153,0.07227138826568524,0.0028033148175822253,-0.0368558817689802,0.3298792243003845,0.37312084436416626
46,1.0,-0.0722657163099254,0.15189126298459024,-0.07252007237304345,0.049665542890103595,-0.11423028684187286,0.11419863011371183,0.11116396852150809,0.0522113049268662,-0.021407102988692518,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.1849752473757436,0.03700145541668095,0.020758893109229785,0.08534727385258818,0.17402040671214147,0.049118581899463526,0.2389501929283142,0.34982094168663025
47,1.0,-0.07441850100147314,0.09944326172508712,-0.10402061849903134,0.0797128429895061,-0.12234049400006614,0.06829598807101218,-0.0032741482609912275,0.13674190352130872,0.1200674584312693,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.19681694076022452,0.005484185548108267,0.03777287272324243,0.07106720862717635,0.23099398860421455,-0.1144383171288049,0.3187171220779419,0.49100396037101746
48,1.0,0.09781666731790259,0.13550680322697506,0.04385188936126523,0.059417063041429075,-0.11052563825504161,0.054104426324125876,-0.05347226253613073,0.1316610664690103,0.12035406589879925,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.0017534646767609389,0.1221438158905554,0.062089825945275776,0.07293037345659308,0.003500200413740314,-0.22953433005634602,0.24631176888942719,0.35016101598739624
49,1.0,0.038843224497728604,0.12940978971403752,-0.05702112951783511,0.06375349321722647,-0.12956924226256697,0.10181145405171561,-0.08109684923647793,0.11762389209168896,0.06401588853986218,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.16187268040279504,0.07301356338800116,0.08411408602151953,0.08026420201705117,-0.20989320149600876,-0.0714945843536603,0.29578521847724915,0.39584261178970337
50,1.0,0.008731345181516525,0.032186720375682966,-0.1909845374282541,0.08376091512068813,-0.12360294408038829,-0.17023217857654796,0.09976907481907865,0.04153709796313011,-0.06561847542480624,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.06747789504469616,0.03416231782290096,0.08829273060377046,0.08938720559364637,0.04993633845987781,0.02789326093294371,0.27159589529037476,0.3915337920188904
51,1.0,0.08217317008674323,0.11483681617055405,-0.1281529183360628,0.03859377577063524,-0.10828870822774275,0.1130469136919177,0.09128305968966019,0.08219923521727923,-0.10398610535182021,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.1766779460726207,0.03688303509728808,0.028124689211567765,0.08799277926109335,0.1669742630102513,0.04535483585176546,0.21324293315410614,0.35148385167121887
52,1.0,0.09126147344003355,0.018513286437888955,0.1424763308306195,0.030845066646207706,-0.056308474274186206,-0.08487063371803884,0.12645912286400557,-0.05271518753219234,0.14139455748588456,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.0803438593753738,0.0635035802266366,0.020664436822344635,0.09413230367662706,-0.044238579609790295,0.028779716886700522,0.2979525923728943,0.12000620365142822
53,1.0,0.03951779747991079,0.032807819751998916,-0.10225467222672449,0.05357396692228771,-0.11403979256638405,0.04316584756869223,0.004270488960946916,0.13442766291006028,0.03584851736208967,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.11866479998736904,0.0631898576852047,0.10439417541216008,0.07571458009650237,-0.14260258299156547,-0.05058166924461688,0.15687936544418335,0.342832088470459
54,1.0,0.15724487114188362,-0.02151427494324666,-0.0043850413035261444,0.06679103122152322,-0.14634504565091197,-0.06159320939978531,0.10963577967901963,0.018306403754623675,-0.013333889093435115,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.08817313415546509,0.11091858309579615,0.05309018277331543,0.0938084940702121,0.05697352077162133,-0.0043582022935892166,0.16005541384220123,0.2180495411157608
55,1.0,0.11908992089359242,0.12589015205719004,0.05478661313585691,0.07613607450168468,-0.1108609821476061,0.012893920914400508,0.06289255728613236,0.09380328039536334,-0.0895098605314524,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.12693531924617107,0.07358387401949837,0.13891298716408157,0.08440776917234455,0.13699768255859204,-0.11027694827471117,0.1888865828514099,0.24790558218955994
56,1.0,0.13353182106944547,0.08597892060199308,0.02385049831723931,0.08104877359401302,-0.14142460501667894,0.01723086234518359,0.07633399645223961,0.07963370494735891,-0.10527790535925251,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.1757487186099611,0.044164899363298954,0.024621968132434117,0.09080218303376546,-0.1590641034710497,0.06619568896931484,0.17904001474380493,0.3717828392982483
57,1.0,0.010065415481207927,0.11234706260735364,-0.11005924460371387,0.0599515168007358,-0.13528396008298718,0.04271637818807082,-0.025245735819102225,0.13793331025078656,0.09021207461402918,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.16968442570928133,-0.009397210457108646,0.0814487647198022,0.0675548219739077,0.25401768811726516,0.08321859629623572,0.2048826664686203,0.3856213092803955
58,1.0,0.11693225765746537,0.07854431003122603,-0.025087805252625994,0.08477702858819444,-0.15763535919237795,-0.03672342934333892,0.08502386576713464,0.0675408861005616,-0.10124771110316423,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.16991880766104406,0.053873344868744136,-0.007989001559142823,0.0947319372426763,-0.15199000500294288,0.0672995936867991,0.1231749951839447,0.39351215958595276
59,1.0,0.1306780729221028,0.10183260327996474,0.07382948760531355,0.061573347901196646,-0.13088691344550354,0.05727395289301089,-0.03950344774113852,0.13855722912382337,0.09682409365607336,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.0709999039626524,0.12531523984026383,0.10911008003569686,0.08848183555501374,-0.07677195813751071,-0.20138741526922044,0.28170159459114075,0.41019707918167114
60,1.0,0.09615377209859594,0.13332475613320754,-0.009883811945919174,0.07735294254627274,-0.1361617208470932,-0.13280953194970788,0.12092297568796959,-0.01668235521331286,0.07505954765205815,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.06649173538285304,0.1356062799434131,0.0268769749764645,0.09595717129825215,0.05990074536286347,-0.07494381849002779,0.20993348956108093,0.3264700770378113
61,1.0,0.04733527215173459,0.0920347755009483,-0.1356019335177249,0.07507485041986638,-0.12087065951615013,-0.19680407028189215,0.12460842431809974,-0.032853140458154746,0.11308806196321736,0.051031036307982766,0.023424907084161953,-0.14242403961913094,-0.18149032793070172,0.060692239121448825,-0.05312244979612185,0.09732486527777895,-0.12485968777471823,0.07844037557389938,0.15673933923244476,0.2852414548397064
62,1.0,0.06789021822146579,0.14455605635308535,-0.008571028672498452,0.06987934817124704,-0.1368004054740927,-0.020507717054582535,0.12197115715970941,-0.020701477774201033,0.08502373708891232,0.051031036307982766,0.023424907084161953,-0.14242403961913094,0.16333696341283574,0.07150412095045952,0.11358513910159693,0.09010028177248343,0.11690509783942647,-0.013584699907040995,0.13079982995986938,0.4372914731502533
